timestamp,endpoint,symbol,resolution,range_from,range_to,date_format,cont_flag,oi_flag,status_code,message
2026-09-24 12:37:47,/history,BSE:BANKEX26SEP57200CE,5,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:47,/history,BSE:BANKEX26SEP57100PE,5S,2026-09-17,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:47,/history,BSE:BANKEX26SEP57200PE,5S,2026-06-16,2026-07-16,1,1,1,200,no_data
2026-09-24 12:37:47,/history,BSE:BANKEX26SEP57200CE,5S,2026-07-17,2026-08-16,1,1,1,200,no_data
2026-09-24 12:37:47,/history,BSE:BANKEX26SEP57200PE,5,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:47,/history,BSE:BANKEX26SEP57200PE,5S,2026-07-17,2026-08-16,1,1,1,200,no_data
2026-09-24 12:37:48,/history,BSE:BANKEX26SEP57200CE,60,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:48,/history,BSE:BANKEX26SEP57200CE,5S,2026-08-17,2026-09-16,1,1,1,200,no_data
2026-09-24 12:37:48,/history,BSE:BANKEX26SEP57200CE,5S,2026-09-17,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:48,/history,BSE:BANKEX26SEP57200PE,D,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:48,/history,BSE:BANKEX26SEP57200CE,D,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:48,/history,BSE:BANKEX26SEP57200PE,5S,2026-08-17,2026-09-16,1,1,1,200,no_data
2026-09-24 12:37:48,/history,BSE:BANKEX26SEP57200PE,60,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:49,/history,BSE:BANKEX26SEP57300PE,5S,2026-06-16,2026-07-16,1,1,1,200,no_data
2026-09-24 12:37:49,/history,BSE:BANKEX26SEP57300CE,1,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:49,/history,BSE:BANKEX26SEP57300CE,5S,2026-06-16,2026-07-16,1,1,1,200,no_data
2026-09-24 12:37:49,/history,BSE:BANKEX26SEP57300PE,1,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:49,/history,BSE:BANKEX26SEP57300PE,5,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:49,/history,BSE:BANKEX26SEP57300PE,5S,2026-07-17,2026-08-16,1,1,1,200,no_data
2026-09-24 12:37:49,/history,BSE:BANKEX26SEP57200PE,5S,2026-09-17,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:49,/history,BSE:BANKEX26SEP57300CE,5S,2026-07-17,2026-08-16,1,1,1,200,no_data
2026-09-24 12:37:49,/history,BSE:BANKEX26SEP57300CE,5,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:50,/history,BSE:BANKEX26SEP57300PE,5S,2026-08-17,2026-09-16,1,1,1,200,no_data
2026-09-24 12:37:50,/history,BSE:BANKEX26SEP57300CE,60,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:50,/history,BSE:BANKEX26SEP57300PE,60,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:50,/history,BSE:BANKEX26SEP57300CE,5S,2026-08-17,2026-09-16,1,1,1,200,no_data
2026-09-24 12:37:50,/history,BSE:BANKEX26SEP57300CE,5S,2026-09-17,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:50,/history,BSE:BANKEX26SEP57300PE,5S,2026-09-17,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:50,/history,BSE:BANKEX26SEP57400CE,5S,2026-06-16,2026-07-16,1,1,1,200,no_data
2026-09-24 12:37:50,/history,BSE:BANKEX26SEP57300CE,D,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:50,/history,BSE:BANKEX26SEP57300PE,D,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:51,/history,BSE:BANKEX26SEP57400CE,1,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:51,/history,BSE:BANKEX26SEP57400CE,5S,2026-07-17,2026-08-16,1,1,1,200,no_data
2026-09-24 12:37:51,/history,BSE:BANKEX26SEP57400PE,5S,2026-06-16,2026-07-16,1,1,1,200,no_data
2026-09-24 12:37:51,/history,BSE:BANKEX26SEP57400PE,1,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:51,/history,BSE:BANKEX26SEP57400CE,5,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:51,/history,BSE:BANKEX26SEP57400CE,60,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:51,/history,BSE:BANKEX26SEP57400PE,5,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:51,/history,BSE:BANKEX26SEP57400CE,5S,2026-08-17,2026-09-16,1,1,1,200,no_data
2026-09-24 12:37:51,/history,BSE:BANKEX26SEP57400PE,5S,2026-07-17,2026-08-16,1,1,1,200,no_data
2026-09-24 12:37:52,/history,BSE:BANKEX26SEP57400PE,60,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:52,/history,BSE:BANKEX26SEP57400PE,D,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:52,/history,BSE:BANKEX26SEP57400CE,5S,2026-09-17,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:52,/history,BSE:BANKEX26SEP57400CE,D,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:52,/history,BSE:BANKEX26SEP57500PE,1,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:52,/history,BSE:BANKEX26SEP57500CE,5S,2026-06-16,2026-07-16,1,1,1,200,no_data
2026-09-24 12:37:52,/history,BSE:BANKEX26SEP57500CE,1,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:52,/history,BSE:BANKEX26SEP57400PE,5S,2026-08-17,2026-09-16,1,1,1,200,no_data
2026-09-24 12:37:53,/history,BSE:BANKEX26SEP57500CE,5,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:53,/history,BSE:BANKEX26SEP57500PE,5S,2026-06-16,2026-07-16,1,1,1,200,no_data
2026-09-24 12:37:53,/history,BSE:BANKEX26SEP57500PE,5,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:53,/history,BSE:BANKEX26SEP57400PE,5S,2026-09-17,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:53,/history,BSE:BANKEX26SEP57500PE,60,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:53,/history,BSE:BANKEX26SEP57500PE,D,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:53,/history,BSE:BANKEX26SEP57500CE,5S,2026-07-17,2026-08-16,1,1,1,200,no_data
2026-09-24 12:37:53,/history,BSE:BANKEX26SEP57500CE,60,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:53,/history,BSE:BANKEX26SEP57500CE,D,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:53,/history,BSE:BANKEX26SEP57500CE,5S,2026-08-17,2026-09-16,1,1,1,200,no_data
2026-09-24 12:37:54,/history,BSE:BANKEX26SEP57600CE,5S,2026-06-16,2026-07-16,1,1,1,200,no_data
2026-09-24 12:37:54,/history,BSE:BANKEX26SEP57600PE,5S,2026-06-16,2026-07-16,1,1,1,200,no_data
2026-09-24 12:37:54,/history,BSE:BANKEX26SEP57600CE,1,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:54,/history,BSE:BANKEX26SEP57600PE,5S,2026-07-17,2026-08-16,1,1,1,200,no_data
2026-09-24 12:37:54,/history,BSE:BANKEX26SEP57600PE,5S,2026-08-17,2026-09-16,1,1,1,200,no_data
2026-09-24 12:37:54,/history,BSE:BANKEX26SEP57600PE,1,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:54,/history,BSE:BANKEX26SEP57500PE,5S,2026-07-17,2026-08-16,1,1,1,200,no_data
2026-09-24 12:37:54,/history,BSE:BANKEX26SEP57500CE,5S,2026-09-17,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:55,/history,BSE:BANKEX26SEP57600CE,5,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:55,/history,BSE:BANKEX26SEP57600CE,5S,2026-07-17,2026-08-16,1,1,1,200,no_data
2026-09-24 12:37:55,/history,BSE:BANKEX26SEP57600PE,5S,2026-09-17,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:55,/history,BSE:BANKEX26SEP57600PE,5,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:55,/history,BSE:BANKEX26SEP57500PE,5S,2026-08-17,2026-09-16,1,1,1,200,no_data
2026-09-24 12:37:55,/history,BSE:BANKEX26SEP57500PE,5S,2026-09-17,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:55,/history,BSE:BANKEX26SEP57600CE,60,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:55,/history,BSE:BANKEX26SEP57600CE,D,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:56,/history,BSE:BANKEX26SEP57600CE,5S,2026-08-17,2026-09-16,1,1,1,200,no_data
2026-09-24 12:37:56,/history,BSE:BANKEX26SEP57700CE,5S,2026-06-16,2026-07-16,1,1,1,200,no_data
2026-09-24 12:37:56,/history,BSE:BANKEX26SEP57600PE,60,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:56,/history,BSE:BANKEX26SEP57600CE,5S,2026-09-17,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:56,/history,BSE:BANKEX26SEP57600PE,D,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:56,/history,BSE:BANKEX26SEP57700CE,5S,2026-07-17,2026-08-16,1,1,1,200,no_data
2026-09-24 12:37:56,/history,BSE:BANKEX26SEP57700PE,1,2026-06-16,2026-09-24,1,1,1,200,ok
2026-09-24 12:37:56,/history,BSE:BANKEX26SEP57700CE,5S,2026-08-17,2026-09-16,1,1,1,200,no_data
2026-09-24 12:37:56,/history,BSE:BANKEX26SEP57700CE,5,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:57,/history,BSE:BANKEX26SEP57700PE,5S,2026-06-16,2026-07-16,1,1,1,200,no_data
2026-09-24 12:37:57,/history,BSE:BANKEX26SEP57700PE,5,2026-06-16,2026-09-24,1,1,1,200,ok
2026-09-24 12:37:57,/history,BSE:BANKEX26SEP57700CE,1,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:57,/history,BSE:BANKEX26SEP57700CE,60,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:57,/history,BSE:BANKEX26SEP57700CE,5S,2026-09-17,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:57,/history,BSE:BANKEX26SEP57700PE,60,2026-06-16,2026-09-24,1,1,1,200,ok
2026-09-24 12:37:57,/history,BSE:BANKEX26SEP57700CE,D,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:57,/history,BSE:BANKEX26SEP57700PE,5S,2026-07-17,2026-08-16,1,1,1,200,no_data
2026-09-24 12:37:57,/history,BSE:BANKEX26SEP57800PE,5S,2026-06-16,2026-07-16,1,1,1,200,no_data
2026-09-24 12:37:58,/history,BSE:BANKEX26SEP57800CE,5S,2026-06-16,2026-07-16,1,1,1,200,no_data
2026-09-24 12:37:58,/history,BSE:BANKEX26SEP57800CE,1,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:58,/history,BSE:BANKEX26SEP57700PE,D,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:37:58,/history,BSE:BANKEX26SEP57700PE,5S,2026-08-17,2026-09-16,1,1,1,200,no_data
2026-09-24 12:37:58,/history,BSE:BANKEX26SEP57800PE,5S,2026-07-17,2026-08-16,1,1,1,200,no_data
2026-09-24 12:38:22,/history,BSE:BANKEX26SEP57700PE,5S,2026-09-17,2026-09-24,1,1,1,200,ok
2026-09-24 12:38:22,/history,BSE:BANKEX26SEP57800PE,5,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:38:23,/history,BSE:BANKEX26SEP57800CE,5S,2026-07-17,2026-08-16,1,1,1,200,no_data
2026-09-24 12:38:25,/history,BSE:BANKEX26SEP57800PE,1,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:38:28,/history,BSE:BANKEX26SEP57800PE,60,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:38:30,/history,BSE:BANKEX26SEP57800CE,60,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:38:30,/history,BSE:BANKEX26SEP57800PE,D,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:38:30,/history,BSE:BANKEX26SEP57800CE,5S,2026-08-17,2026-09-16,1,1,1,200,no_data
2026-09-24 12:38:31,/history,BSE:BANKEX26SEP57800CE,5S,2026-09-17,2026-09-24,1,1,1,200,no_data
2026-09-24 12:38:32,/history,BSE:BANKEX26SEP57800CE,D,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:38:33,/history,BSE:BANKEX26SEP57900PE,5S,2026-06-16,2026-07-16,1,1,1,200,no_data
2026-09-24 12:38:34,/history,BSE:BANKEX26SEP57800CE,5,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:38:36,/history,BSE:BANKEX26SEP57900PE,1,2026-06-16,2026-09-24,1,1,1,200,ok
2026-09-24 12:38:37,/history,BSE:BANKEX26SEP57900CE,1,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:38:38,/history,BSE:BANKEX26SEP57900CE,5,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:38:38,/history,BSE:BANKEX26SEP57900CE,60,2026-06-16,2026-09-24,1,1,1,200,no_data
2026-09-24 12:38:38,/history,BSE:BANKEX26SEP57800PE,5S,2026-08-17,2026-09-16,1,1,1,200,no_data
2026-09-24 12:38:38,/history,BSE:BANKEX26SEP57900PE,5S,2026-07-17,2026-08-16,1,1,1,200,no_data
2026-09-24 12:38:38,/history,BSE:BANKEX26SEP57900CE,5S,2026-06-16,2026-07-16,1,1,1,200,no_data
2026-09-24 12:38:38,/history,BSE:BANKEX26SEP57900PE,5,2026-06-16,2026-09-24,1,1,1,200,ok
2026-09-24 12:38:38,/history,BSE:BANKEX26SEP57900PE,60,2026-06-16,2026-09-24,1,1,1,200,ok
2026-09-24 12:38:38,/history,BSE:BANKEX26SEP57800PE,5S,2026-09-17,2026-09-24,1,1,1,200,no_data
2026-09-24 12:38:38,/history,BSE:BANKEX26SEP57900PE,5S,2026-08-17,2026-09-16,1,1,1,200,no_data
2026-09-24 12:38:39,/history,BSE:BANKEX26SEP58000CE,5S,2026-06-16,2026-07-16,1,1,1,200,no_data
2026-09-24 12:38:39,/history,BSE:BANKEX26SEP57900CE,5S,2026-07-17,2026-08-16,1,1,1,200,no_data
