timestamp,endpoint,symbol,resolution,range_from,range_to,date_format,cont_flag,oi_flag,status_code,message
2026-09-08 11:03:32,/history,NSE:NIFTY2690822850PE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:03:32,/history,NSE:NIFTY2690822850CE,1,2026-05-31,2026-09-08,1,1,1,200,no_data
2026-09-08 11:03:32,/history,NSE:NIFTY2690822850CE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:03:32,/history,NSE:NIFTY2690822850PE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:03:32,/history,NSE:NIFTY2690822850CE,5,2026-05-31,2026-09-08,1,1,1,200,no_data
2026-09-08 11:03:32,/history,NSE:NIFTY2690822850PE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:32,/history,NSE:NIFTY2690822800PE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:33,/history,NSE:NIFTY2690822850PE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:33,/history,NSE:NIFTY2690822850CE,5S,2026-08-01,2026-08-31,1,1,1,200,no_data
2026-09-08 11:03:33,/history,NSE:NIFTY2690822850CE,5S,2026-09-01,2026-09-08,1,1,1,200,no_data
2026-09-08 11:03:33,/history,NSE:NIFTY2690822850PE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:33,/history,NSE:NIFTY2690822850CE,60,2026-05-31,2026-09-08,1,1,1,200,no_data
2026-09-08 11:03:33,/history,NSE:NIFTY2690822850CE,D,2026-05-31,2026-09-08,1,1,1,200,no_data
2026-09-08 11:03:34,/history,NSE:NIFTY2690822850PE,D,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:34,/history,NSE:NIFTY2690822900CE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:03:34,/history,NSE:NIFTY2690822900PE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:03:34,/history,NSE:NIFTY2690822850PE,5S,2026-08-01,2026-08-31,1,1,1,200,ok
2026-09-08 11:03:34,/history,NSE:NIFTY2690822900CE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:03:34,/history,NSE:NIFTY2690822900CE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:34,/history,NSE:NIFTY2690822900PE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:03:34,/history,NSE:NIFTY2690822900CE,5S,2026-08-01,2026-08-31,1,1,1,200,no_data
2026-09-08 11:03:35,/history,NSE:NIFTY2690822900CE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:35,/history,NSE:NIFTY2690822850PE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:35,/history,NSE:NIFTY2690822900PE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:35,/history,NSE:NIFTY2690822900CE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:35,/history,NSE:NIFTY2690822900PE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:36,/history,NSE:NIFTY2690822900CE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:36,/history,NSE:NIFTY2690822900CE,D,2026-05-31,2026-09-08,1,1,1,200,ok
